order_id,order_date,account_id,sku_id,quantity_cases,unit_price,discount_pct,net_revenue
ORD001590,2024-11-25,ACC0029,SKU0014,4,208.36,15.0,708.42
ORD002452,2024-11-25,ACC0014,SKU0016,9,212.3,0.0,1910.7
ORD001528,2024-11-25,ACC0043,SKU0024,16,37.56,5.0,570.91
ORD000308,2024-11-25,ACC0034,SKU0005,2,42.2,0.0,84.4
ORD000800,2024-11-25,ACC0042,SKU0004,7,40.51,0.0,283.57
ORD001751,2024-11-25,ACC0045,SKU0005,3,41.13,0.0,123.39
ORD000069,2024-11-25,ACC0053,SKU0023,8,38.77,0.0,310.16
ORD001543,2024-11-26,ACC0027,SKU0001,1,43.86,0.0,43.86
ORD001960,2024-11-26,ACC0048,SKU0018,13,206.05,0.0,2678.65
ORD000747,2024-11-26,ACC0023,SKU0022,12,40.0,0.0,480.0
ORD001691,2024-11-26,ACC0029,SKU0028,5,24.59,10.0,110.66
ORD000261,2024-11-27,ACC0058,SKU0004,6,44.76,20.0,214.85
ORD000222,2024-11-27,ACC0049,SKU0009,17,42.75,0.0,726.75
ORD000551,2024-11-27,ACC0039,SKU0005,15,45.23,15.0,576.68
ORD000043,2024-11-28,ACC0033,SKU0004,1,43.69,0.0,43.69
ORD000574,2024-11-28,ACC0012,SKU0023,3,37.61,15.0,95.91
ORD001045,2024-11-28,ACC0033,SKU0021,8,38.9,15.0,264.52
ORD001984,2024-11-28,ACC0058,SKU0007,4,44.68,5.0,169.78
ORD001294,2024-11-29,ACC0005,SKU0009,1,43.82,10.0,39.44
ORD002356,2024-11-29,ACC0048,SKU0009,9,43.88,0.0,394.92
ORD001469,2024-11-29,ACC0023,SKU0028,1,25.18,5.0,23.92
ORD001481,2024-11-29,ACC0060,SKU0009,4,44.75,10.0,161.1
ORD002141,2024-11-30,ACC0034,SKU0024,12,37.13,0.0,445.56
ORD001387,2024-11-30,ACC0002,SKU0028,3,25.29,0.0,75.87
ORD000045,2024-11-30,ACC0018,SKU0016,5,226.23,10.0,1018.03
ORD002046,2024-11-30,ACC0048,SKU0015,5,216.17,0.0,1080.85
ORD000554,2024-12-01,ACC0044,SKU0001,1,43.85,5.0,41.66
ORD001958,2024-12-01,ACC0029,SKU0013,7,125.07,5.0,831.72
ORD001499,2024-12-01,ACC0013,SKU0025,3,36.95,0.0,110.85
ORD000792,2024-12-01,ACC0014,SKU0004,1,41.89,5.0,39.8
ORD000490,2024-12-01,ACC0056,SKU0002,17,44.83,0.0,762.11
ORD000114,2024-12-02,ACC0026,SKU0001,4,43.25,0.0,173.0
ORD002412,2024-12-02,ACC0054,SKU0001,3,44.47,0.0,133.41
ORD001716,2024-12-02,ACC0028,SKU0006,9,40.91,0.0,368.19
ORD000373,2024-12-03,ACC0060,SKU0022,2,39.82,0.0,79.64
ORD001666,2024-12-03,ACC0005,SKU0002,8,40.08,0.0,320.64
ORD000196,2024-12-03,ACC0028,SKU0015,7,220.93,0.0,1546.51
ORD001172,2024-12-03,ACC0043,SKU0020,11,36.65,0.0,403.15
ORD001947,2024-12-03,ACC0005,SKU0021,1,36.25,0.0,36.25
ORD000406,2024-12-04,ACC0051,SKU0009,3,40.23,5.0,114.66
ORD001318,2024-12-04,ACC0050,SKU0028,1,24.43,0.0,24.43
ORD000687,2024-12-04,ACC0026,SKU0001,1,44.91,15.0,38.17
ORD002122,2024-12-04,ACC0045,SKU0029,5,23.96,0.0,119.8
ORD002342,2024-12-04,ACC0057,SKU0014,8,205.36,10.0,1478.59
ORD002324,2024-12-05,ACC0051,SKU0009,4,41.28,0.0,165.12
ORD002425,2024-12-05,ACC0042,SKU0013,10,118.23,5.0,1123.18
ORD000098,2024-12-05,ACC0033,SKU0006,9,42.66,0.0,383.94
ORD001474,2024-12-06,ACC0048,SKU0024,4,39.45,0.0,157.8
ORD002441,2024-12-06,ACC0050,SKU0010,7,128.36,10.0,808.67
ORD001287,2024-12-06,ACC0035,SKU0019,25,218.09,0.0,5452.25
ORD000211,2024-12-07,ACC0017,SKU0023,14,37.24,20.0,417.09
ORD000703,2024-12-07,ACC0025,SKU0014,16,202.78,10.0,2920.03
ORD000120,2024-12-07,ACC0010,SKU0015,6,226.64,15.0,1155.86
ORD000086,2024-12-07,ACC0011,SKU0020,13,40.88,0.0,531.44
ORD002185,2024-12-07,ACC0052,SKU0003,15,42.61,0.0,639.15
ORD001830,2024-12-07,ACC0007,SKU0001,4,41.96,0.0,167.84
ORD001685,2024-12-07,ACC0059,SKU0029,9,23.8,10.0,192.78
ORD001799,2024-12-07,ACC0004,SKU0006,9,41.61,0.0,374.49
ORD002462,2024-12-08,ACC0055,SKU0017,3,206.33,0.0,618.99
ORD002510,2024-12-09,ACC0013,SKU0009,8,42.2,5.0,320.72
ORD000593,2024-12-09,ACC0052,SKU0021,5,38.67,0.0,193.35
ORD001765,2024-12-09,ACC0040,SKU0008,7,39.94,0.0,279.58
ORD002593,2024-12-09,ACC0058,SKU0015,5,200.74,0.0,1003.7
ORD001483,2024-12-09,ACC0002,SKU0028,6,23.59,0.0,141.54
ORD001100,2024-12-09,ACC0001,SKU0025,7,40.02,5.0,266.13
ORD001706,2024-12-10,ACC0026,SKU0007,6,43.91,0.0,263.46
ORD000742,2024-12-10,ACC0007,SKU0009,7,42.61,10.0,268.44
ORD000759,2024-12-11,ACC0008,SKU0007,5,44.1,0.0,220.5
ORD002008,2024-12-11,ACC0059,SKU0003,6,42.92,0.0,257.52
ORD000127,2024-12-11,ACC0026,SKU0023,2,39.06,15.0,66.4
ORD001869,2024-12-11,ACC0048,SKU0020,11,38.22,5.0,399.4
ORD000563,2024-12-11,ACC0022,SKU0002,9,43.1,10.0,349.11
ORD000439,2024-12-12,ACC0001,SKU0013,3,123.8,0.0,371.4
ORD000982,2024-12-12,ACC0024,SKU0015,11,211.05,0.0,2321.55
ORD001156,2024-12-12,ACC0019,SKU0028,7,24.06,0.0,168.42
ORD001746,2024-12-12,ACC0050,SKU0012,5,123.41,5.0,586.2
ORD001329,2024-12-12,ACC0026,SKU0020,8,38.78,0.0,310.24
ORD001729,2024-12-12,ACC0007,SKU0001,11,42.79,0.0,470.69
ORD001108,2024-12-12,ACC0042,SKU0025,5,38.92,5.0,184.87
ORD001610,2024-12-12,ACC0047,SKU0017,3,216.49,15.0,552.05
ORD002566,2024-12-12,ACC0054,SKU0005,4,40.45,0.0,161.8
ORD000801,2024-12-12,ACC0056,SKU0028,4,25.06,15.0,85.2
ORD001982,2024-12-13,ACC0055,SKU0026,6,23.64,0.0,141.84
ORD001322,2024-12-13,ACC0025,SKU0003,1,44.52,5.0,42.29
ORD000510,2024-12-13,ACC0007,SKU0022,5,38.86,10.0,174.87
ORD001454,2024-12-13,ACC0022,SKU0022,5,37.31,5.0,177.22
ORD000973,2024-12-13,ACC0029,SKU0025,1,40.65,15.0,34.55
ORD000914,2024-12-13,ACC0030,SKU0026,6,23.33,10.0,125.98
ORD001921,2024-12-13,ACC0055,SKU0015,8,220.28,10.0,1586.02
ORD002359,2024-12-14,ACC0014,SKU0019,10,210.46,5.0,1999.37
ORD002505,2024-12-14,ACC0060,SKU0016,1,211.71,0.0,211.71
ORD000757,2024-12-14,ACC0036,SKU0027,7,25.77,0.0,180.39
ORD001705,2024-12-14,ACC0020,SKU0005,9,43.91,10.0,355.67
ORD002515,2024-12-14,ACC0036,SKU0018,27,209.18,0.0,5647.86
ORD001424,2024-12-14,ACC0033,SKU0014,2,217.92,0.0,435.84
ORD001942,2024-12-14,ACC0017,SKU0003,7,40.53,0.0,283.71
ORD000571,2024-12-14,ACC0057,SKU0007,12,43.01,15.0,438.7
ORD000753,2024-12-15,ACC0009,SKU0020,11,36.24,5.0,378.71
ORD000349,2024-12-15,ACC0045,SKU0023,4,40.3,15.0,137.02
ORD001721,2024-12-15,ACC0055,SKU0016,22,203.36,0.0,4473.92
ORD000078,2024-12-15,ACC0017,SKU0029,5,23.01,15.0,97.79
ORD000234,2024-12-16,ACC0011,SKU0016,19,224.27,0.0,4261.13
ORD000725,2024-12-16,ACC0014,SKU0023,4,37.19,0.0,148.76
ORD001839,2024-12-16,ACC0007,SKU0002,4,40.79,0.0,163.16
ORD002319,2024-12-16,ACC0010,SKU0027,6,23.37,0.0,140.22
ORD002109,2024-12-16,ACC0022,SKU0022,6,36.63,0.0,219.78
ORD002168,2024-12-17,ACC0035,SKU0018,13,203.52,0.0,2645.76
ORD002469,2024-12-17,ACC0014,SKU0014,6,214.89,5.0,1224.87
ORD001036,2024-12-17,ACC0019,SKU0018,14,226.14,20.0,2532.77
ORD001889,2024-12-17,ACC0058,SKU0023,6,38.02,0.0,228.12
ORD002037,2024-12-17,ACC0005,SKU0004,6,40.41,0.0,242.46
ORD002596,2024-12-17,ACC0043,SKU0009,7,41.5,0.0,290.5
ORD000897,2024-12-17,ACC0058,SKU0017,6,199.97,5.0,1139.83
ORD001677,2024-12-17,ACC0031,SKU0026,12,25.01,0.0,300.12
ORD001350,2024-12-18,ACC0021,SKU0006,9,44.24,0.0,398.16
ORD001160,2024-12-18,ACC0006,SKU0024,6,36.71,0.0,220.26
ORD002273,2024-12-18,ACC0004,SKU0006,7,44.37,5.0,295.06
ORD002512,2024-12-18,ACC0003,SKU0022,3,36.63,20.0,87.91
ORD001116,2024-12-18,ACC0035,SKU0026,13,25.76,0.0,334.88
ORD000877,2024-12-18,ACC0056,SKU0008,8,44.91,10.0,323.35
ORD001197,2024-12-18,ACC0035,SKU0015,16,203.38,0.0,3254.08
ORD000245,2024-12-19,ACC0024,SKU0006,5,45.14,0.0,225.7
ORD001247,2024-12-19,ACC0006,SKU0006,9,42.84,0.0,385.56
ORD002203,2024-12-20,ACC0043,SKU0014,1,201.23,0.0,201.23
ORD002298,2024-12-20,ACC0029,SKU0009,2,42.17,0.0,84.34
ORD000431,2024-12-20,ACC0036,SKU0003,7,44.83,0.0,313.81
ORD000281,2024-12-20,ACC0043,SKU0006,6,41.36,5.0,235.75
ORD002241,2024-12-20,ACC0054,SKU0015,13,208.53,15.0,2304.26
ORD001383,2024-12-20,ACC0036,SKU0015,3,206.96,5.0,589.84
ORD002286,2024-12-20,ACC0010,SKU0026,7,23.34,0.0,163.38
ORD001041,2024-12-21,ACC0018,SKU0029,10,24.96,0.0,249.6
ORD001965,2024-12-21,ACC0033,SKU0002,7,41.96,10.0,264.35
ORD001663,2024-12-22,ACC0039,SKU0005,14,44.17,0.0,618.38
ORD000362,2024-12-22,ACC0044,SKU0020,5,37.98,0.0,189.9
ORD001821,2024-12-22,ACC0009,SKU0002,9,41.25,0.0,371.25
ORD001532,2024-12-22,ACC0057,SKU0001,3,41.95,0.0,125.85
ORD001216,2024-12-23,ACC0029,SKU0021,1,39.46,0.0,39.46
ORD001719,2024-12-23,ACC0001,SKU0016,2,201.51,0.0,403.02
ORD001060,2024-12-23,ACC0043,SKU0028,3,24.56,0.0,73.68
ORD002148,2024-12-23,ACC0037,SKU0024,3,38.14,10.0,102.98
ORD002239,2024-12-23,ACC0007,SKU0012,26,125.36,0.0,3259.36
ORD001123,2024-12-23,ACC0022,SKU0008,8,42.48,10.0,305.86
ORD000965,2024-12-24,ACC0012,SKU0014,3,222.38,0.0,667.14
ORD000042,2024-12-24,ACC0010,SKU0025,4,39.47,5.0,149.99
ORD000511,2024-12-24,ACC0034,SKU0013,3,129.24,0.0,387.72
ORD000645,2024-12-24,ACC0060,SKU0013,4,128.95,0.0,515.8
ORD000324,2024-12-24,ACC0050,SKU0009,22,40.63,0.0,893.86
ORD000663,2024-12-24,ACC0007,SKU0027,7,24.8,0.0,173.6
ORD002134,2024-12-25,ACC0022,SKU0012,5,123.63,0.0,618.15
ORD000980,2024-12-25,ACC0056,SKU0009,1,42.89,15.0,36.46
ORD000659,2024-12-25,ACC0058,SKU0004,8,41.36,0.0,330.88
ORD000346,2024-12-25,ACC0006,SKU0028,3,24.78,0.0,74.34
ORD002050,2024-12-26,ACC0008,SKU0014,22,210.89,0.0,4639.58
ORD000205,2024-12-26,ACC0050,SKU0029,9,23.49,10.0,190.27
ORD001193,2024-12-26,ACC0052,SKU0012,3,117.08,15.0,298.55
ORD001273,2024-12-27,ACC0048,SKU0013,5,127.07,10.0,571.81
ORD000724,2024-12-27,ACC0020,SKU0010,3,114.27,10.0,308.53
ORD000492,2024-12-27,ACC0027,SKU0002,2,41.57,5.0,78.98
ORD000041,2024-12-27,ACC0010,SKU0008,7,40.61,0.0,284.27
ORD000620,2024-12-27,ACC0025,SKU0019,3,201.41,0.0,604.23
ORD002086,2024-12-27,ACC0047,SKU0003,3,41.56,5.0,118.45
ORD001364,2024-12-27,ACC0016,SKU0003,5,42.73,0.0,213.65
ORD000811,2024-12-28,ACC0041,SKU0009,15,40.24,10.0,543.24
ORD000272,2024-12-28,ACC0040,SKU0023,21,37.14,5.0,740.94
ORD002330,2024-12-28,ACC0028,SKU0004,11,42.59,0.0,468.49
ORD002205,2024-12-28,ACC0017,SKU0028,10,22.85,0.0,228.5
ORD001536,2024-12-28,ACC0060,SKU0023,8,37.33,5.0,283.71
ORD001418,2024-12-29,ACC0054,SKU0012,1,124.34,0.0,124.34
ORD001355,2024-12-29,ACC0031,SKU0022,6,40.27,5.0,229.54
ORD001115,2024-12-29,ACC0045,SKU0027,1,24.3,0.0,24.3
ORD000108,2024-12-29,ACC0022,SKU0008,4,43.99,5.0,167.16
ORD002433,2024-12-29,ACC0019,SKU0022,11,39.94,0.0,439.34
ORD000985,2024-12-29,ACC0030,SKU0009,6,41.79,0.0,250.74
ORD000147,2024-12-29,ACC0037,SKU0017,13,224.22,10.0,2623.37
ORD001073,2024-12-29,ACC0026,SKU0006,9,40.73,15.0,311.58
ORD000213,2024-12-30,ACC0056,SKU0028,9,23.47,0.0,211.23
ORD001695,2024-12-30,ACC0048,SKU0029,16,24.17,15.0,328.71
ORD002274,2024-12-30,ACC0044,SKU0007,2,40.02,0.0,80.04
ORD002173,2024-12-31,ACC0008,SKU0003,10,45.16,0.0,451.6
ORD002348,2024-12-31,ACC0018,SKU0021,2,38.61,0.0,77.22
ORD002221,2025-01-02,ACC0053,SKU0005,8,45.17,0.0,361.36
ORD000445,2025-01-02,ACC0051,SKU0020,1,37.74,20.0,30.19
ORD002143,2025-01-02,ACC0042,SKU0011,3,117.17,0.0,351.51
ORD002491,2025-01-02,ACC0017,SKU0002,11,41.09,5.0,429.39
ORD001080,2025-01-02,ACC0029,SKU0022,6,36.58,5.0,208.51
ORD000002,2025-01-02,ACC0039,SKU0027,10,23.1,0.0,231.0
ORD001923,2025-01-02,ACC0042,SKU0026,10,24.71,0.0,247.1
ORD001882,2025-01-02,ACC0038,SKU0024,2,39.43,0.0,78.86
ORD000675,2025-01-03,ACC0044,SKU0019,16,205.82,15.0,2799.15
ORD000785,2025-01-03,ACC0044,SKU0020,7,39.01,0.0,273.07
ORD001726,2025-01-04,ACC0052,SKU0029,21,24.46,20.0,410.93
ORD000791,2025-01-04,ACC0018,SKU0021,9,38.75,0.0,348.75
ORD002326,2025-01-05,ACC0022,SKU0011,1,114.85,20.0,91.88
ORD001285,2025-01-05,ACC0005,SKU0015,3,223.55,5.0,637.12
ORD002002,2025-01-05,ACC0026,SKU0014,6,204.23,0.0,1225.38
ORD000176,2025-01-05,ACC0056,SKU0011,4,116.26,0.0,465.04
ORD001072,2025-01-06,ACC0024,SKU0019,4,207.87,15.0,706.76
ORD000358,2025-01-06,ACC0002,SKU0003,14,43.5,0.0,609.0
ORD000879,2025-01-06,ACC0040,SKU0021,5,39.51,0.0,197.55
ORD001404,2025-01-06,ACC0025,SKU0006,6,43.99,0.0,263.94
ORD001631,2025-01-06,ACC0039,SKU0017,7,224.21,5.0,1491.0
ORD002085,2025-01-07,ACC0055,SKU0017,5,217.56,10.0,979.02
ORD000922,2025-01-07,ACC0055,SKU0004,2,42.94,5.0,81.59
ORD000019,2025-01-07,ACC0030,SKU0028,24,23.18,0.0,556.32
ORD000417,2025-01-07,ACC0060,SKU0001,6,40.85,0.0,245.1
ORD000243,2025-01-08,ACC0002,SKU0011,7,125.59,0.0,879.13
ORD001597,2025-01-08,ACC0009,SKU0028,1,25.79,10.0,23.21
ORD000882,2025-01-08,ACC0018,SKU0003,3,43.45,0.0,130.35
ORD002056,2025-01-08,ACC0051,SKU0021,2,36.48,5.0,69.31
ORD000022,2025-01-08,ACC0023,SKU0020,10,36.18,0.0,361.8
ORD002373,2025-01-08,ACC0018,SKU0022,5,40.06,10.0,180.27
ORD002192,2025-01-08,ACC0007,SKU0015,1,201.44,0.0,201.44
ORD001405,2025-01-09,ACC0029,SKU0011,20,121.44,0.0,2428.8
ORD002427,2025-01-09,ACC0060,SKU0023,6,36.96,0.0,221.76
ORD000781,2025-01-09,ACC0026,SKU0012,15,117.87,0.0,1768.05
ORD002309,2025-01-09,ACC0053,SKU0011,5,123.16,0.0,615.8
ORD002509,2025-01-10,ACC0042,SKU0014,4,222.19,5.0,844.32
ORD002256,2025-01-10,ACC0032,SKU0026,9,23.36,5.0,199.73
ORD000177,2025-01-10,ACC0041,SKU0017,1,207.23,10.0,186.51
ORD000463,2025-01-10,ACC0055,SKU0016,2,215.75,0.0,431.5
ORD000848,2025-01-10,ACC0029,SKU0011,7,114.18,0.0,799.26
ORD001633,2025-01-11,ACC0060,SKU0006,4,45.06,15.0,153.2
ORD000701,2025-01-11,ACC0020,SKU0027,7,23.95,0.0,167.65
ORD000161,2025-01-11,ACC0050,SKU0011,11,126.68,0.0,1393.48
ORD000472,2025-01-11,ACC0020,SKU0017,13,215.36,0.0,2799.68
ORD001500,2025-01-11,ACC0024,SKU0024,2,39.93,5.0,75.87
ORD001187,2025-01-11,ACC0022,SKU0008,1,41.11,5.0,39.05
ORD001390,2025-01-11,ACC0047,SKU0011,1,115.17,0.0,115.17
ORD002189,2025-01-11,ACC0060,SKU0023,1,40.09,20.0,32.07
ORD000932,2025-01-11,ACC0010,SKU0006,2,42.66,0.0,85.32
ORD001142,2025-01-11,ACC0043,SKU0003,2,41.99,0.0,83.98
ORD001122,2025-01-12,ACC0024,SKU0003,1,40.03,0.0,40.03
ORD001727,2025-01-12,ACC0058,SKU0027,13,25.79,15.0,284.98
ORD001948,2025-01-13,ACC0027,SKU0012,1,116.68,0.0,116.68
ORD000355,2025-01-13,ACC0017,SKU0015,13,213.88,5.0,2641.42
ORD001479,2025-01-13,ACC0002,SKU0001,1,42.65,15.0,36.25
ORD001211,2025-01-13,ACC0049,SKU0021,2,39.94,0.0,79.88
ORD000016,2025-01-14,ACC0009,SKU0007,10,42.72,0.0,427.2
ORD001776,2025-01-14,ACC0014,SKU0006,8,40.91,15.0,278.19
ORD000696,2025-01-14,ACC0009,SKU0023,4,41.04,10.0,147.74
ORD000003,2025-01-14,ACC0026,SKU0009,1,42.24,15.0,35.9
ORD002409,2025-01-15,ACC0007,SKU0005,3,42.73,5.0,121.78
ORD000218,2025-01-15,ACC0057,SKU0023,9,40.31,0.0,362.79
ORD000383,2025-01-15,ACC0033,SKU0011,7,126.08,10.0,794.3
ORD000032,2025-01-16,ACC0050,SKU0016,3,218.91,5.0,623.89
ORD000835,2025-01-16,ACC0044,SKU0017,2,222.51,10.0,400.52
ORD002132,2025-01-16,ACC0006,SKU0029,5,24.51,20.0,98.04
ORD000186,2025-01-16,ACC0011,SKU0018,5,204.5,0.0,1022.5
ORD001164,2025-01-16,ACC0047,SKU0029,2,24.63,15.0,41.87
ORD000080,2025-01-16,ACC0056,SKU0025,3,39.92,20.0,95.81
ORD000136,2025-01-16,ACC0043,SKU0024,5,40.64,10.0,182.88
ORD000081,2025-01-16,ACC0027,SKU0007,9,41.64,0.0,374.76
ORD001613,2025-01-17,ACC0006,SKU0028,2,25.6,5.0,48.64
ORD001888,2025-01-17,ACC0051,SKU0002,12,43.5,0.0,522.0
ORD002030,2025-01-17,ACC0034,SKU0014,2,209.71,0.0,419.42
ORD000033,2025-01-18,ACC0036,SKU0025,3,39.46,0.0,118.38
ORD000188,2025-01-18,ACC0034,SKU0016,13,212.96,10.0,2491.63
ORD001566,2025-01-18,ACC0058,SKU0022,2,40.94,0.0,81.88
ORD001669,2025-01-18,ACC0001,SKU0007,5,45.03,0.0,225.15
ORD001176,2025-01-18,ACC0005,SKU0004,2,44.54,10.0,80.17
ORD002229,2025-01-19,ACC0056,SKU0005,15,44.72,0.0,670.8
ORD001509,2025-01-19,ACC0060,SKU0015,1,217.78,20.0,174.22
ORD000581,2025-01-19,ACC0043,SKU0005,7,40.28,0.0,281.96
ORD000195,2025-01-19,ACC0028,SKU0029,6,23.07,0.0,138.42
ORD000037,2025-01-19,ACC0014,SKU0028,2,24.8,10.0,44.64
ORD002295,2025-01-20,ACC0012,SKU0021,8,36.74,0.0,293.92
ORD001308,2025-01-20,ACC0009,SKU0020,5,38.24,0.0,191.2
ORD001112,2025-01-20,ACC0041,SKU0010,3,124.29,0.0,372.87
ORD001886,2025-01-20,ACC0039,SKU0012,10,124.47,15.0,1058.0
ORD002338,2025-01-20,ACC0045,SKU0010,4,126.12,15.0,428.81
ORD002364,2025-01-20,ACC0018,SKU0020,6,38.22,0.0,229.32
ORD001254,2025-01-20,ACC0030,SKU0006,9,39.93,0.0,359.37
ORD002138,2025-01-22,ACC0017,SKU0021,6,37.99,0.0,227.94
ORD001464,2025-01-22,ACC0037,SKU0022,10,38.29,5.0,363.75
ORD000638,2025-01-22,ACC0002,SKU0006,6,39.99,0.0,239.94
ORD001562,2025-01-22,ACC0008,SKU0012,1,120.19,15.0,102.16
ORD002117,2025-01-22,ACC0013,SKU0018,12,222.3,10.0,2400.84
ORD002090,2025-01-23,ACC0058,SKU0025,6,36.97,0.0,221.82
ORD001918,2025-01-23,ACC0031,SKU0006,7,42.26,0.0,295.82
ORD001802,2025-01-23,ACC0015,SKU0003,11,42.73,0.0,470.03
ORD000948,2025-01-23,ACC0034,SKU0027,4,25.61,0.0,102.44
ORD000409,2025-01-25,ACC0039,SKU0013,9,114.69,0.0,1032.21
ORD001282,2025-01-25,ACC0006,SKU0020,4,38.95,0.0,155.8
ORD000899,2025-01-25,ACC0041,SKU0022,4,37.15,0.0,148.6
ORD000207,2025-01-25,ACC0041,SKU0006,2,44.6,15.0,75.82
ORD001800,2025-01-25,ACC0005,SKU0025,15,40.25,15.0,513.19
ORD001628,2025-01-26,ACC0050,SKU0023,1,40.68,0.0,40.68
ORD000216,2025-01-26,ACC0059,SKU0016,5,208.75,10.0,939.38
ORD000300,2025-01-26,ACC0005,SKU0017,2,216.27,10.0,389.29
ORD000970,2025-01-27,ACC0013,SKU0008,7,41.06,5.0,273.05
ORD001333,2025-01-27,ACC0031,SKU0002,2,43.22,0.0,86.44
ORD000183,2025-01-27,ACC0022,SKU0025,10,39.4,5.0,374.3
ORD001377,2025-01-27,ACC0049,SKU0023,3,36.5,15.0,93.08
ORD001202,2025-01-27,ACC0005,SKU0005,1,42.98,10.0,38.68
ORD001493,2025-01-28,ACC0006,SKU0010,7,128.21,5.0,852.6
ORD002474,2025-01-28,ACC0042,SKU0011,19,120.18,0.0,2283.42
ORD000777,2025-01-28,ACC0032,SKU0024,1,38.68,0.0,38.68
ORD000673,2025-01-28,ACC0009,SKU0007,10,42.86,0.0,428.6
ORD000246,2025-01-28,ACC0018,SKU0002,6,41.81,0.0,250.86
ORD000465,2025-01-28,ACC0002,SKU0009,6,43.44,0.0,260.64
ORD001279,2025-01-29,ACC0016,SKU0026,1,24.13,10.0,21.72
ORD000763,2025-01-29,ACC0016,SKU0018,6,216.01,0.0,1296.06
ORD001248,2025-01-29,ACC0048,SKU0019,14,224.71,0.0,3145.94
ORD001194,2025-01-29,ACC0039,SKU0025,5,37.51,0.0,187.55
ORD002293,2025-01-29,ACC0015,SKU0001,8,44.06,0.0,352.48
ORD001576,2025-01-29,ACC0042,SKU0012,17,120.23,0.0,2043.91
ORD001315,2025-01-29,ACC0041,SKU0014,9,207.92,15.0,1590.59
ORD001855,2025-01-29,ACC0011,SKU0001,6,43.51,0.0,261.06
ORD001094,2025-01-30,ACC0041,SKU0022,2,38.95,10.0,70.11
ORD001184,2025-01-30,ACC0028,SKU0007,14,44.34,0.0,620.76
ORD002144,2025-01-30,ACC0045,SKU0007,4,40.46,0.0,161.84
ORD000318,2025-01-30,ACC0036,SKU0007,9,44.34,0.0,399.06
ORD001759,2025-01-31,ACC0001,SKU0029,4,25.12,0.0,100.48
ORD001514,2025-01-31,ACC0041,SKU0017,3,213.88,0.0,641.64
ORD001937,2025-01-31,ACC0014,SKU0007,13,40.08,0.0,521.04
ORD001959,2025-01-31,ACC0010,SKU0012,1,126.28,5.0,119.97
ORD001736,2025-01-31,ACC0048,SKU0008,19,43.82,0.0,832.58
ORD000274,2025-01-31,ACC0037,SKU0026,9,23.17,5.0,198.1
ORD001859,2025-01-31,ACC0056,SKU0009,1,41.17,0.0,41.17
ORD000751,2025-01-31,ACC0027,SKU0025,7,40.93,20.0,229.21
ORD001598,2025-02-01,ACC0001,SKU0003,5,43.62,0.0,218.1
ORD000099,2025-02-01,ACC0053,SKU0001,5,43.3,10.0,194.85
ORD002100,2025-02-01,ACC0002,SKU0015,24,201.93,15.0,4119.37
ORD001560,2025-02-01,ACC0025,SKU0024,3,38.44,0.0,115.32
ORD001999,2025-02-01,ACC0041,SKU0019,19,218.27,0.0,4147.13
ORD001393,2025-02-02,ACC0019,SKU0011,13,118.71,0.0,1543.23
ORD002264,2025-02-02,ACC0053,SKU0015,8,214.61,0.0,1716.88
ORD002176,2025-02-02,ACC0051,SKU0004,2,43.88,0.0,87.76
ORD002038,2025-02-02,ACC0011,SKU0029,6,23.07,20.0,110.74
ORD002461,2025-02-03,ACC0027,SKU0015,1,210.31,15.0,178.76
ORD001742,2025-02-03,ACC0058,SKU0027,6,25.32,5.0,144.32
ORD002057,2025-02-03,ACC0041,SKU0001,1,45.01,0.0,45.01
ORD001933,2025-02-04,ACC0028,SKU0020,9,38.1,0.0,342.9
ORD000547,2025-02-04,ACC0057,SKU0008,1,42.89,0.0,42.89
ORD000342,2025-02-04,ACC0042,SKU0023,3,38.82,0.0,116.46
ORD002052,2025-02-04,ACC0034,SKU0020,1,37.52,0.0,37.52
ORD001326,2025-02-04,ACC0016,SKU0017,3,225.13,0.0,675.39
ORD000143,2025-02-04,ACC0032,SKU0027,9,25.76,0.0,231.84
ORD001224,2025-02-05,ACC0024,SKU0004,2,44.44,5.0,84.44
ORD002444,2025-02-05,ACC0039,SKU0028,7,25.91,0.0,181.37
ORD001473,2025-02-05,ACC0012,SKU0020,8,38.12,0.0,304.96
ORD000686,2025-02-05,ACC0053,SKU0011,2,127.78,20.0,204.45
ORD000111,2025-02-05,ACC0060,SKU0005,12,41.39,0.0,496.68
ORD002597,2025-02-06,ACC0047,SKU0015,16,224.32,15.0,3050.75
ORD001883,2025-02-06,ACC0053,SKU0002,7,44.25,15.0,263.29
ORD000090,2025-02-06,ACC0003,SKU0023,6,37.57,0.0,225.42
ORD000981,2025-02-07,ACC0056,SKU0024,6,36.16,5.0,206.11
ORD001646,2025-02-07,ACC0020,SKU0010,5,119.48,15.0,507.79
ORD001724,2025-02-07,ACC0059,SKU0009,15,44.78,0.0,671.7
ORD000683,2025-02-08,ACC0035,SKU0018,4,203.16,0.0,812.64
ORD001477,2025-02-08,ACC0023,SKU0017,15,215.49,15.0,2747.5
ORD000201,2025-02-08,ACC0025,SKU0017,1,207.17,0.0,207.17
ORD000733,2025-02-08,ACC0033,SKU0016,1,201.5,10.0,181.35
ORD000720,2025-02-08,ACC0019,SKU0005,2,42.98,15.0,73.07
ORD001186,2025-02-08,ACC0011,SKU0008,3,42.72,0.0,128.16
ORD002069,2025-02-08,ACC0031,SKU0001,8,43.9,0.0,351.2
